SKU,Product_Name,Category,Current_Stock,Cost_Per_Unit,Supplier,Defect_Rate,Lead_Time_Days,Sales_Date,Quantity_Sold
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-11,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-12,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-13,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-14,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-15,2
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-16,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-17,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-18,2
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-19,3
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-20,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-21,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-22,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-23,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-24,2
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-25,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-26,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-27,0
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-11-30,6
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-01,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-02,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-03,7
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-04,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-05,3
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-06,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-07,8
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-08,1
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-09,2
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-10,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-11,6
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-12,1
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-13,7
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-14,6
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-15,1
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-16,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-17,2
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-18,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-19,6
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-20,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-21,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-22,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-23,9
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-24,6
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-25,6
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-26,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-27,2
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-28,10
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-29,2
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-30,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2025-12-31,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-01,3
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-02,3
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-03,3
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-04,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-05,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-06,2
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-07,2
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-08,2
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-09,6
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-10,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-11,6
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-12,3
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-13,2
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-14,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-15,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-16,2
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-17,3
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-18,7
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-19,3
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-20,6
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-21,2
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-22,8
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-23,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-24,8
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-25,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-26,3
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-27,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-28,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-29,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-30,2
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-01-31,3
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-01,6
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-02,2
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-03,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-04,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-05,2
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-06,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-07,9
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-08,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-09,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-10,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-11,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-12,3
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-13,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-14,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-15,2
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-16,8
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-17,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-18,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-19,5
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-20,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-21,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-22,2
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-23,3
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-24,3
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-25,6
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-26,4
SKU-010,Detergent Powder 2kg,Household,25,180,CleanHome Ltd,0.02,7,2026-02-27,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-11-30,8
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-01,7
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-02,8
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-03,9
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-04,7
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-05,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-06,11
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-07,9
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-08,9
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-09,6
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-10,5
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-11,6
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-12,5
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-13,15
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-14,6
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-15,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-16,3
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-17,6
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-18,6
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-19,2
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-20,6
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-21,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-22,7
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-23,2
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-24,3
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-25,5
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-26,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-27,10
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-28,10
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-29,6
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-30,7
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2025-12-31,7
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-01,8
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-02,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-03,11
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-04,5
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-05,5
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-06,7
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-07,11
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-08,6
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-09,3
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-10,8
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-11,11
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-12,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-13,8
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-14,10
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-15,8
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-16,9
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-17,5
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-18,12
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-19,7
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-20,10
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-21,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-22,7
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-23,10
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-24,8
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-25,8
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-26,8
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-27,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-28,8
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-29,9
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-30,3
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-01-31,0
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-01,9
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-02,6
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-03,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-04,8
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-05,11
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-06,2
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-07,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-08,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-09,8
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-10,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-11,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-12,5
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-13,5
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-14,11
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-15,8
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-16,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-17,5
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-18,6
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-19,8
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-20,5
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-21,6
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-22,9
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-23,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-24,4
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-25,3
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-26,2
SKU-011,Toor Dal 2kg,Groceries,30,260,PulseKing Traders,0.01,5,2026-02-27,6
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-11-30,11
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-01,10
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-02,13
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-03,11
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-04,8
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-05,11
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-06,11
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-07,13
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-08,8
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-09,8
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-10,8
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-11,5
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-12,8
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-13,13
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-14,9
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-15,10
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-16,4
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-17,8
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-18,4
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-19,5
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-20,4
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-21,8
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-22,5
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-23,11
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-24,6
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-25,4
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-26,7
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-27,13
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-28,7
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-29,4
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-30,4
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2025-12-31,8
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-01,14
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-02,11
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-03,17
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-04,9
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-05,6
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-06,7
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-07,6
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-08,8
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-09,10
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-10,7
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-11,9
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-12,8
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-13,7
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-14,2
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-15,5
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-16,6
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-17,13
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-18,6
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-19,5
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-20,6
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-21,5
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-22,9
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-23,12
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-24,11
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-25,8
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-26,9
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-27,11
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-28,3
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-29,7
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-30,8
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-01-31,8
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-01,18
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-02,6
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-03,10
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-04,9
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-05,6
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-06,12
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-07,8
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-08,9
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-09,5
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-10,11
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-11,4
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-12,6
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-13,5
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-14,7
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-15,9
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-16,6
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-17,10
SKU-012,Sugar 5kg,Groceries,55,220,SweetHarvest Co,0.01,4,2026-02-18,8
